time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21,
6.532485,2,8.734,0,2,0.462,0.442,0.431,0.434,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496628,1.229647,0.352379,-0.00034,0.000643,-0.000008,1,0.554838,1.127925,0.26301,-0.841681,-0.014932,0.539768,-0.000081,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.542673,2,8.734,0,2,0.462,0.442,0.431,0.434,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496628,1.229647,0.352379,-0.00034,0.000643,-0.000008,1,0.554838,1.127925,0.26301,-0.841681,-0.014932,0.539768,-0.000081,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.55282,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496624,1.229647,0.352377,-0.000345,0.000655,-0.000005,1,0.554836,1.127923,0.263009,-0.841695,-0.014927,0.539747,-0.000087,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.562988,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496624,1.229647,0.352377,-0.000345,0.000655,-0.000005,1,0.554836,1.127923,0.263009,-0.841695,-0.014927,0.539747,-0.000087,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.573138,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496621,1.229649,0.352378,-0.000339,0.000644,-0.00001,1,0.55483,1.127925,0.263015,-0.841674,-0.01488,0.53978,-0.000065,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.583316,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496621,1.229652,0.352378,-0.000335,0.000643,-0.000015,1,0.554829,1.127923,0.263013,-0.841661,-0.014912,0.539801,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.593468,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.349,0.349,0.36,0.369,0.496621,1.229652,0.352378,-0.000335,0.000643,-0.000015,1,0.554829,1.127923,0.263013,-0.841661,-0.014912,0.539801,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.603626,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.349,0.349,0.36,0.369,0.49663,1.229652,0.352377,-0.000337,0.000644,-0.00001,1,0.554821,1.127922,0.263003,-0.841666,-0.014915,0.539792,-0.00004,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.613768,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.349,0.349,0.36,0.369,0.496622,1.229647,0.35238,-0.000345,0.000655,-0.000008,1,0.554826,1.127922,0.263011,-0.841679,-0.01491,0.539772,-0.000053,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.623912,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.349,0.349,0.36,0.369,0.496622,1.229647,0.35238,-0.000345,0.000655,-0.000008,1,0.554826,1.127922,0.263011,-0.841679,-0.01491,0.539772,-0.000053,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.634117,2,8.734,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496623,1.229647,0.352374,-0.000341,0.000644,-0.000012,1,0.55483,1.127925,0.263015,-0.84168,-0.014922,0.53977,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.644322,2,9.605,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496622,1.229648,0.352377,-0.000343,0.000651,-0.000015,1,0.554834,1.127929,0.263007,-0.841682,-0.014971,0.539766,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.65455,2,9.605,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496622,1.229648,0.352377,-0.000343,0.000651,-0.000015,1,0.554834,1.127929,0.263007,-0.841682,-0.014971,0.539766,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.664747,2,9.605,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496627,1.229651,0.352381,-0.00035,0.000647,-0.000011,1,0.554831,1.127923,0.263009,-0.841669,-0.014965,0.539786,-0.000066,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.674947,2,9.605,0,2,0.462,0.442,0.431,0.434,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496628,1.229651,0.352382,-0.000342,0.000643,-0.000009,1,0.554834,1.127923,0.263017,-0.841676,-0.014937,0.539776,-0.000075,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.68515,2,9.605,0,2,0.481,0.469,0.455,0.46,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496628,1.229651,0.352382,-0.000342,0.000643,-0.000009,1,0.554834,1.127923,0.263017,-0.841676,-0.014937,0.539776,-0.000075,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.695348,2,9.605,0,2,0.481,0.469,0.455,0.46,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496627,1.229649,0.352379,-0.000338,0.000642,-0.000015,1,0.554832,1.127924,0.263009,-0.841664,-0.014959,0.539794,-0.000084,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.705557,2,9.605,0,2,0.481,0.469,0.455,0.46,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.49663,1.229653,0.35238,-0.000347,0.000645,-0.000013,1,0.554828,1.127926,0.263017,-0.841677,-0.014946,0.539774,-0.000067,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.71574,2,9.605,0,2,0.481,0.469,0.455,0.46,0.434,1.927,1.824,1.891,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.49663,1.229653,0.35238,-0.000347,0.000645,-0.000013,1,0.554828,1.127926,0.263017,-0.841677,-0.014946,0.539774,-0.000067,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.725916,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496629,1.229652,0.352377,-0.000342,0.000645,-0.000008,1,0.554828,1.127927,0.263005,-0.841656,-0.014947,0.539808,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.736101,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496629,1.229652,0.352377,-0.000342,0.000645,-0.000008,1,0.554828,1.127927,0.263005,-0.841656,-0.014947,0.539808,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.746289,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496626,1.229653,0.352377,-0.000339,0.000651,-0.000014,1,0.554825,1.127922,0.263009,-0.84168,-0.014966,0.539769,-0.000038,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.756474,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.862,1.862,0.297,-0.046,0.338,0.352,0.365,0.358,0.496626,1.229649,0.352374,-0.000346,0.000651,-0.00001,1,0.554822,1.127923,0.263012,-0.841679,-0.014973,0.53977,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.766653,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.338,0.352,0.365,0.358,0.496626,1.229649,0.352374,-0.000346,0.000651,-0.00001,1,0.554822,1.127923,0.263012,-0.841679,-0.014973,0.53977,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.776799,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.338,0.352,0.365,0.358,0.496625,1.229648,0.352383,-0.000346,0.000652,-0.000005,1,0.554825,1.127923,0.263005,-0.841671,-0.014932,0.539784,-0.000054,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.786965,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.338,0.352,0.365,0.358,0.496625,1.229648,0.352383,-0.000346,0.000652,-0.000005,1,0.554825,1.127923,0.263005,-0.841671,-0.014932,0.539784,-0.000054,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.797101,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.338,0.352,0.365,0.358,0.496621,1.229651,0.352385,-0.000341,0.000647,-0.000005,1,0.554822,1.127923,0.26301,-0.841669,-0.014973,0.539786,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.807241,2,9.605,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496623,1.229648,0.352381,-0.000356,0.000642,-0.000009,1,0.554824,1.127926,0.263011,-0.841671,-0.014983,0.539783,-0.000068,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.817339,2,10,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496628,1.229652,0.352379,-0.000349,0.000647,-0.000008,1,0.554839,1.127924,0.263014,-0.841671,-0.014981,0.539783,-0.000073,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.827479,2,10,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496628,1.229652,0.352379,-0.000349,0.000647,-0.000008,1,0.554839,1.127924,0.263014,-0.841671,-0.014981,0.539783,-0.000073,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.837575,2,10,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496623,1.22965,0.352381,-0.000342,0.000647,-0.000003,1,0.554826,1.127924,0.26301,-0.841668,-0.014968,0.539787,-0.000067,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.847661,2,10,0,2,0.481,0.469,0.455,0.46,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496623,1.22965,0.352381,-0.000342,0.000647,-0.000003,1,0.554826,1.127924,0.26301,-0.841668,-0.014968,0.539787,-0.000067,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.857748,2,10,0,2,0.507,0.486,0.476,0.488,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496631,1.229653,0.352384,-0.000351,0.000645,-0.000011,1,0.554826,1.127926,0.263014,-0.841679,-0.015023,0.53977,-0.000057,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.867869,2,10,0,2,0.507,0.486,0.476,0.488,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496623,1.22965,0.352386,-0.000343,0.000642,-0.000006,1,0.554821,1.127926,0.263012,-0.841674,-0.01498,0.539778,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.877988,2,10,0,2,0.507,0.486,0.476,0.488,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496623,1.22965,0.352386,-0.000343,0.000642,-0.000006,1,0.554821,1.127926,0.263012,-0.841674,-0.01498,0.539778,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.888098,2,10,0,2,0.507,0.486,0.476,0.488,0.46,1.914,1.808,1.874,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496625,1.22965,0.352383,-0.000341,0.000641,-0.000004,1,0.55483,1.127928,0.263017,-0.841668,-0.015001,0.539787,-0.000066,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.89822,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496625,1.22965,0.352383,-0.000341,0.000641,-0.000004,1,0.55483,1.127928,0.263017,-0.841668,-0.015001,0.539787,-0.000066,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.908336,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496625,1.22965,0.352383,-0.000341,0.000641,-0.000004,1,0.55483,1.127928,0.263017,-0.841668,-0.015001,0.539787,-0.000066,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.918465,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496625,1.229648,0.352385,-0.000347,0.000641,-0.000006,1,0.554828,1.127926,0.263009,-0.841677,-0.015011,0.539772,-0.000079,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.928591,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.845,1.854,0.554,-0.044,0.344,0.351,0.36,0.362,0.496625,1.229648,0.352385,-0.000347,0.000641,-0.000006,1,0.554828,1.127926,0.263009,-0.841677,-0.015011,0.539772,-0.000079,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.938668,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.344,0.351,0.36,0.362,0.496625,1.229648,0.352385,-0.000347,0.000641,-0.000006,1,0.554828,1.127926,0.263009,-0.841677,-0.015011,0.539772,-0.000079,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.948751,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.344,0.351,0.36,0.362,0.496622,1.22965,0.352388,-0.000349,0.000647,-0.000006,1,0.554831,1.127928,0.263013,-0.841651,-0.015029,0.539813,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.958846,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.344,0.351,0.36,0.362,0.496622,1.22965,0.352388,-0.000349,0.000647,-0.000006,1,0.554831,1.127928,0.263013,-0.841651,-0.015029,0.539813,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.968999,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.344,0.351,0.36,0.362,0.496628,1.229651,0.352386,-0.000354,0.000647,-0.000005,1,0.554824,1.127927,0.263015,-0.841654,-0.015051,0.539808,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.979137,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496628,1.229651,0.352386,-0.000354,0.000647,-0.000005,1,0.554824,1.127927,0.263015,-0.841654,-0.015051,0.539808,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.989217,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496628,1.229651,0.352386,-0.000354,0.000647,-0.000005,1,0.554824,1.127927,0.263015,-0.841654,-0.015051,0.539808,-0.000077,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.999333,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496622,1.229644,0.352386,-0.000358,0.000649,-0.000014,1,0.554827,1.127925,0.263014,-0.841661,-0.015055,0.539797,-0.000075,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.009427,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496622,1.229644,0.352386,-0.000358,0.000649,-0.000014,1,0.554827,1.127925,0.263014,-0.841661,-0.015055,0.539797,-0.000075,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.019538,2,10,0,2,0.507,0.486,0.476,0.488,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496622,1.229644,0.352386,-0.000358,0.000649,-0.000014,1,0.554827,1.127925,0.263014,-0.841661,-0.015055,0.539797,-0.000075,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.029705,2,10,0,2,0.517,0.507,0.495,0.501,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496625,1.229652,0.352387,-0.00035,0.000647,-0.000004,1,0.554825,1.127925,0.263018,-0.841651,-0.015063,0.539812,-0.000081,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.039895,2,10,0,2,0.517,0.507,0.495,0.501,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496625,1.229652,0.352387,-0.00035,0.000647,-0.000004,1,0.554825,1.127925,0.263018,-0.841651,-0.015063,0.539812,-0.000081,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.050055,2,10,0,2,0.517,0.507,0.495,0.501,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496625,1.229652,0.352387,-0.00035,0.000647,-0.000004,1,0.554825,1.127925,0.263018,-0.841651,-0.015063,0.539812,-0.000081,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.060206,2,10,0,2,0.517,0.507,0.495,0.501,0.49,1.899,1.799,1.854,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496629,1.22965,0.352382,-0.000349,0.000646,-0.000005,1,0.554856,1.12794,0.263036,-0.841649,-0.015136,0.539813,-0.00018,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.070354,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496629,1.22965,0.352382,-0.000349,0.000646,-0.000005,1,0.554856,1.12794,0.263036,-0.841649,-0.015136,0.539813,-0.00018,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.08055,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496631,1.229652,0.352381,-0.000349,0.000651,-0.000012,1,0.554853,1.127938,0.263026,-0.84164,-0.015192,0.539826,-0.000181,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.090723,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496633,1.229656,0.352393,-0.000359,0.00065,-0.000008,1,0.554846,1.127935,0.263029,-0.841635,-0.015199,0.539832,-0.000136,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.100887,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.834,1.844,0.926,-0.046,0.337,0.356,0.355,0.359,0.496629,1.229649,0.3524,-0.000376,0.000652,-0.000012,1,0.55485,1.127936,0.263042,-0.841622,-0.015194,0.539853,-0.000158,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.111064,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.337,0.356,0.355,0.359,0.496631,1.229652,0.352378,-0.000345,0.00065,-0.000007,1,0.554853,1.127937,0.263053,-0.841661,-0.015172,0.539792,-0.000168,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.121212,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.337,0.356,0.355,0.359,0.496631,1.229652,0.352378,-0.000345,0.00065,-0.000007,1,0.554853,1.127937,0.263053,-0.841661,-0.015172,0.539792,-0.000168,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.131417,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.337,0.356,0.355,0.359,0.496631,1.229652,0.352378,-0.000345,0.00065,-0.000007,1,0.554853,1.127937,0.263053,-0.841661,-0.015172,0.539792,-0.000168,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.141664,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.337,0.356,0.355,0.359,0.496629,1.229654,0.352384,-0.000358,0.000652,-0.000011,1,0.554851,1.127929,0.263026,-0.841637,-0.015187,0.539831,-0.000139,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.15186,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.49663,1.229651,0.352387,-0.000356,0.00065,-0.000006,1,0.554843,1.127926,0.263031,-0.841645,-0.015211,0.539816,-0.000123,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.16204,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.49663,1.229651,0.352387,-0.000356,0.00065,-0.000006,1,0.554843,1.127926,0.263031,-0.841645,-0.015211,0.539816,-0.000123,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.172225,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496634,1.229649,0.352381,-0.000368,0.000667,-0.000014,1,0.55485,1.127929,0.26304,-0.841644,-0.015246,0.539817,-0.000146,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.18242,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496634,1.229649,0.352381,-0.000368,0.000667,-0.000014,1,0.55485,1.127929,0.26304,-0.841644,-0.015246,0.539817,-0.000146,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.192628,2,10,0,2,0.517,0.507,0.495,0.501,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496634,1.229649,0.352381,-0.000368,0.000667,-0.000014,1,0.55485,1.127929,0.26304,-0.841644,-0.015246,0.539817,-0.000146,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.202828,2,10,0,2,0.543,0.524,0.512,0.517,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496636,1.229649,0.352387,-0.000364,0.000659,-0.000017,1,0.554849,1.127922,0.263035,-0.841641,-0.015244,0.539822,-0.000124,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.213023,2,10,0,2,0.543,0.524,0.512,0.517,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496636,1.229649,0.352387,-0.000364,0.000659,-0.000017,1,0.554849,1.127922,0.263035,-0.841641,-0.015244,0.539822,-0.000124,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.223236,2,10,0,2,0.543,0.524,0.512,0.517,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496642,1.229649,0.352382,-0.000359,0.000656,-0.000017,1,0.554851,1.127918,0.263037,-0.841646,-0.015268,0.539814,-0.00013,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.233497,2,10,0,2,0.543,0.524,0.512,0.517,0.505,1.892,1.784,1.848,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496642,1.229649,0.352382,-0.000359,0.000656,-0.000017,1,0.554851,1.127918,0.263037,-0.841646,-0.015268,0.539814,-0.00013,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.243857,2,10,0,2,0.543,0.524,0.512,0.517,0.524,1.874,1.762,1.837,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496642,1.229649,0.352382,-0.000359,0.000656,-0.000017,1,0.554851,1.127918,0.263037,-0.841646,-0.015268,0.539814,-0.00013,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.254059,2,10,0,2,0.543,0.524,0.512,0.517,0.524,1.874,1.762,1.837,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496643,1.229646,0.352386,-0.000367,0.000665,-0.000023,1,0.554854,1.127916,0.263036,-0.841643,-0.015251,0.539819,-0.000121,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
7.264326,2,10,0,2,0.543,0.524,0.512,0.517,0.524,1.874,1.762,1.837,1.816,1.829,1.422,-0.046,0.344,0.345,0.36,0.365,0.496638,1.229648,0.352388,-0.000358,0.000654,-0.000019,1,0.554828,1.127906,0.263025,-0.841648,-0.015222,0.539812,-0.000042,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
